2018-08-14 09:59:49.728,51.25,3000
2018-08-14 09:59:49.728,51.25,1000
2018-08-14 09:59:49.728,51.25,100
2018-08-14 09:59:49.728,51.25,100
2018-08-14 09:59:49.728,51.25,600
2018-08-14 09:59:49.728,51.25,100
2018-08-14 09:59:49.728,51.25,500
2018-08-14 09:59:49.728,51.25,500
2018-08-14 09:59:49.728,51.25,5000
2018-08-14 09:59:49.728,51.25,1000
2018-08-14 09:59:49.728,51.25,300
2018-08-14 09:59:49.734,51.25,200
2018-08-14 09:59:49.734,51.25,240800
2018-08-14 09:59:49.734,51.25,1000
2018-08-14 09:59:49.734,51.25,19800
2018-08-14 09:59:49.734,51.25,100
2018-08-14 09:59:49.734,51.25,1000
2018-08-14 09:59:49.734,51.25,1000
2018-08-14 09:59:49.734,51.25,4000
2018-08-14 09:59:49.734,51.25,6700
2018-08-14 09:59:49.734,51.25,5000
2018-08-14 09:59:49.734,51.25,1000
2018-08-14 09:59:49.734,51.25,400
2018-08-14 09:59:49.734,51.25,100
2018-08-14 09:59:49.734,51.25,1300
2018-08-14 09:59:49.734,51.25,3200
2018-08-14 09:59:49.734,51.25,400
2018-08-14 09:59:49.734,51.25,2500
2018-08-14 09:59:49.734,51.25,4900
2018-08-14 09:59:49.734,51.25,600
2018-08-14 09:59:49.734,51.25,5000
2018-08-14 09:59:49.734,51.25,10000
2018-08-14 09:59:49.734,51.25,700
2018-08-14 09:59:49.734,51.25,40000
2018-08-14 09:59:49.734,51.25,200
2018-08-14 09:59:49.734,51.25,100
2018-08-14 09:59:49.772,51.25,20000
2018-08-14 09:59:49.981,51.25,4700
2018-08-14 09:59:49.990,51.25,36100
2018-08-14 09:59:49.992,51.25,22400
2018-08-14 09:59:50.016,51.25,2200
2018-08-14 09:59:50.019,51.25,2400
2018-08-14 09:59:50.019,51.25,1700
2018-08-14 09:59:50.023,51.25,6400
2018-08-14 09:59:50.023,51.25,300
2018-08-14 09:59:50.023,51.25,100
2018-08-14 09:59:50.023,51.25,100
2018-08-14 09:59:50.023,51.25,100
2018-08-14 09:59:50.023,51.25,500
2018-08-14 09:59:50.023,51.25,500
2018-08-14 09:59:50.023,51.25,500
2018-08-14 09:59:50.050,51.25,200
2018-08-14 09:59:50.050,51.25,1900
2018-08-14 09:59:50.050,51.25,19700
2018-08-14 09:59:50.109,51.25,1000
2018-08-14 09:59:50.110,51.25,3700
2018-08-14 09:59:50.113,51.25,1100
2018-08-14 09:59:50.555,51.25,200
2018-08-14 09:59:51.472,51.25,1100
2018-08-14 09:59:53.642,51.25,100000
2018-08-14 09:59:53.813,51.25,800
2018-08-14 09:59:54.601,51.25,7700
2018-08-14 09:59:55.060,51.25,500
2018-08-14 09:59:55.060,51.25,600
2018-08-14 09:59:55.060,51.25,100
2018-08-14 09:59:55.060,51.25,18600
2018-08-14 09:59:55.060,51.25,261200
2018-08-14 09:59:55.529,51.25,38800
2018-08-14 09:59:55.529,51.25,500
2018-08-14 09:59:55.529,51.25,6700
2018-08-14 09:59:55.529,51.25,200
2018-08-14 09:59:55.529,51.25,54400
2018-08-14 09:59:55.965,51.25,162300
2018-08-14 09:59:55.974,51.25,30600
2018-08-14 09:59:56.974,51.25,3400
2018-08-14 09:59:58.413,51.25,100
2018-08-14 09:59:59.068,51.25,9000
2018-08-14 09:59:59.068,51.25,24800
2018-08-14 09:59:59.068,51.25,1000
2018-08-14 09:59:59.068,51.25,700
2018-08-14 09:59:59.068,51.25,2600
2018-08-14 09:59:59.068,51.25,400
2018-08-14 09:59:59.068,51.25,200
2018-08-14 09:59:59.068,51.25,22500
2018-08-14 09:59:59.068,51.25,1100
2018-08-14 09:59:59.068,51.25,14700
2018-08-14 09:59:59.068,51.25,1000
2018-08-14 09:59:59.068,51.25,3000
2018-08-14 09:59:59.068,51.25,81300
2018-08-14 10:00:08.197,51.25,10000
2018-08-14 10:00:08.541,51.0,100
2018-08-14 10:00:08.619,51.0,1700
2018-08-14 10:00:08.697,51.25,100
2018-08-14 10:00:08.754,51.0,6500
2018-08-14 10:00:08.882,51.0,100
2018-08-14 10:00:08.940,51.25,600
